Row ID,Postal Code,Sales,Quantity,Discount,Profit,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name
5048.214711619314,3596.3814482913417,127.0742764531641,2.7533484910134702,0.0,30.214625164902166,CA-2015-139962,12/13/2015,10/11/2017,Standard Class,XP-21865,Xylona Preis,Home Office,United States,Belleville,Massachusetts,East,OFF-PA-10001357,Office Supplies,Paper,Flexible Leather- Look Classic Collection Ring Binder
7179.299131126832,13743.66008490773,433.4939245735543,3.707116094885109,0.11955685691384871,-45.89237882439796,CA-2016-158778,11/7/2014,9/9/2016,First Class,DB-13210,Bart Pistole,Corporate,United States,New York City,Pennsylvania,East,FUR-CH-10000309,Furniture,Fasteners,Global Comet Stacking Arm Chair
2010.161706524237,27265.77335892641,5.818039318082367,1.8029257246038548,0.6522435458878473,-14.619474495879704,US-2015-145436,9/13/2015,3/4/2015,Standard Class,HG-14845,Harry Greene,Consumer,United States,Columbia,Tennessee,South,OFF-BI-10004209,Office Supplies,Chairs,Global Low Back Tilter Chair
766.2235059762854,4112.341285785319,18.36814390671328,2.6215848188299757,0.0,10.392777060839949,CA-2016-129714,6/26/2016,7/3/2016,First Class,GM-14500,Gene McClure,Consumer,United States,Providence,New York,East,OFF-ST-10000617,Office Supplies,Paper,Xerox 1881
2721.620231166224,57723.01047506862,402.4361621852081,2.8692607165494204,0.2,43.83797213254941,CA-2014-107811,4/29/2014,5/3/2014,Second Class,LA-16780,Anthony Rawles,Corporate,United States,Memphis,Tennessee,South,FUR-CH-10001394,Technology,Chairs,AT&T TR1909W
7048.810278332738,86805.91004314733,2419.6390417796133,3.0631611330227524,0.0,76.1740107219241,CA-2016-136301,3/13/2016,11/25/2015,Second Class,EH-13765,Edward Hooks,Consumer,United States,Wilmington,California,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226
7372.171520673104,88804.65885081784,8.959213013958482,3.236855973285573,0.1429565651518047,3.042524956133743,CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,Paul Knutson,Home Office,United States,Columbus,Ohio,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518
6959.106418114782,12395.343149687318,27.547878111988627,3.10337004810269,0.0,7.430636494870333,CA-2017-122735,4/12/2017,4/15/2017,Second Class,BD-11320,Bill Donatelli,Consumer,United States,Providence,California,West,OFF-BI-10004364,Office Supplies,Art,Storex Dura Pro Binders
2155.1131074016103,73128.36857654882,43.0802979101466,1.4927167278421074,0.2887828270812699,-12.097038773317703,CA-2017-155642,5/18/2017,5/22/2017,Second Class,BM-11575,Brendan Murry,Corporate,United States,Encinitas,Illinois,West,FUR-FU-10004973,Furniture,Bookcases,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order"
3890.0263328857463,21007.39206049838,6.428382853978899,2.0,0.17415660379755254,-0.8657425518066248,CA-2016-111976,3/28/2016,3/31/2016,First Class,BD-11620,Aaron Smayling,Corporate,United States,Philadelphia,Virginia,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball
1873.4542599287042,58030.09138642652,300.2424048562743,3.6403200939983855,0.0,19.138632952488997,CA-2016-116561,4/30/2017,5/5/2017,Standard Class,EB-14110,Eugene Barchas,Corporate,United States,New York City,California,West,OFF-ST-10004186,Office Supplies,Storage,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
2551.1254156335845,33424.9818076127,43.6410744871658,7.858138433952798,0.2,9.881930539226602,CA-2015-119291,12/20/2014,5/17/2015,First Class,JO-15550,Tony Sayre,Home Office,United States,Chester,Pennsylvania,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670"
2921.8330134672624,33533.460471802246,31.047185482967592,3.1992411413493307,0.2,8.265094942102145,CA-2016-128531,11/24/2016,11/30/2017,Second Class,FG-14260,Frank Gastineau,Home Office,United States,New York City,Texas,Central,OFF-BI-10003364,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2"
5939.6908903273015,89832.77843017023,147.92409930484047,3.228239762307105,0.4654107886498013,-242.92067198127089,US-2017-151316,12/1/2015,6/30/2017,Second Class,TW-21025,Tamara Willingham,Home Office,United States,Decatur,Illinois,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
5771.499331340087,76463.24734158478,627.1875927831404,3.5738654002623855,0.5763992917625563,174.7685385545095,CA-2016-141180,5/15/2016,3/15/2016,Second Class,EH-13765,Edward Hooks,Consumer,United States,San Francisco,Florida,West,OFF-SU-10000151,Office Supplies,Supplies,GBC Instant Report Kit
3771.316413927919,73312.35273238024,26.587207446113037,2.0,0.2,4.027754264869578,CA-2017-106852,9/8/2016,9/12/2016,Standard Class,ST-20530,Shui Tom,Consumer,United States,Parma,Ohio,Central,OFF-AR-10001953,Office Supplies,Art,Newell 35
6161.101208282091,62989.48338033247,26.4669718210378,2.157442398953472,0.0,5.178059282875625,CA-2017-104885,11/6/2017,11/6/2017,Same Day,DB-13555,Dorothy Badders,Corporate,United States,San Francisco,California,West,TEC-AC-10003441,Office Supplies,Art,Newell 34
6963.37164653408,80006.74834304028,141.8784023761295,3.0,0.16482305128622776,2.7530225415460188,CA-2017-165323,6/17/2017,4/22/2017,Standard Class,SR-20740,Steven Roelle,Consumer,United States,New York City,California,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0
8711.668329501963,5508.920494230915,815.1401077054709,4.27613509732434,0.0,284.852441513761,CA-2015-149748,12/1/2016,6/2/2015,Second Class,EM-13825,Elizabeth Moffitt,Consumer,United States,Franklin,New Jersey,East,OFF-AP-10002945,Office Supplies,Paper,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room
6058.120533194793,92881.02527980601,107.83833561673896,3.4463879587008552,0.14871227261798067,-356.04524284114075,US-2017-112347,12/2/2017,12/6/2017,Second Class,DB-13270,Bill Stewart,Corporate,United States,Denver,Colorado,West,FUR-BO-10003546,Technology,Bookcases,Hon 4-Shelf Metal Bookcases
6839.721574564703,72466.01442681516,210.0353246155981,2.0,0.13812276225862927,9.142216570065338,US-2017-152569,5/15/2017,12/12/2015,Standard Class,YS-21880,Joy Daniels,Consumer,United States,Los Angeles,California,West,OFF-ST-10004186,Office Supplies,Paper,Xerox 1880
3540.1549185832587,72566.97748333274,47.62179855112014,2.8782672584723965,0.2,6.029345707346417,CA-2014-129364,12/8/2014,12/13/2014,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Columbus,Ohio,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset
7790.674606854708,96427.35356351586,28.442735265706023,5.7378276131036925,0.2,10.2086619546557,CA-2017-108854,12/8/2017,3/25/2017,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,West,OFF-BI-10004410,Office Supplies,Binders,"Performers Binder/Pad Holder, Black"
8301.662974390978,23763.16144994507,239.733979240566,3.733090873398867,0.5812419706954406,30.331221348718156,US-2015-136259,12/20/2017,11/8/2015,First Class,DK-13150,David Kendrick,Consumer,United States,New York City,Ohio,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908
5611.952423572596,36032.71508093572,37.97014380553243,2.0,0.013371784302441281,21.875887268591786,CA-2015-132570,10/31/2015,9/17/2016,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Houston,New York,Central,OFF-EN-10000056,Office Supplies,Art,Cameo Buff Policy Envelopes
1168.5691926512918,10010.451867865248,40.7311964162812,3.4915240120116255,0.0,15.692261068316764,CA-2015-100454,11/20/2015,11/25/2015,Standard Class,AT-10735,Brian Moss,Corporate,United States,New York City,New York,East,OFF-AR-10002578,Office Supplies,Storage,Safco Steel Mobile File Cart
433.1769053981782,95555.22848704307,531.8642809353918,3.0760961344971345,0.0,121.63032850060986,CA-2015-110457,12/18/2016,3/6/2015,Standard Class,DK-13090,Henry Goldwyn,Corporate,United States,Seattle,California,West,FUR-TA-10001768,Furniture,Tables,"Seth Thomas 12"" Clock w/ Goldtone Case"
7947.11267970773,80176.6165873495,135.99208656928954,2.338498105311523,0.23797588256568097,-30.595500376427943,CA-2017-156776,8/7/2017,8/11/2017,Standard Class,SS-20875,Jeremy Lonsdale,Consumer,United States,Marion,Ohio,West,FUR-TA-10002645,Office Supplies,Tables,Hon Rectangular Conference Tables
4881.104291775128,70034.05966566072,3.028106478097663,3.0,0.7246933558984177,-1.3718552500349492,CA-2017-125878,6/4/2017,3/2/2017,Same Day,MH-18025,Michelle Huthwaite,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10002609,Office Supplies,Binders,Insertable Tab Indexes For Data Binders
6989.97224309209,48765.06066389229,8.126693424796327,3.0,0.1460137316539217,1.3584902138622943,CA-2016-158778,9/5/2016,9/9/2016,Standard Class,DB-13210,MaryBeth Skach,Consumer,United States,Seattle,Washington,East,OFF-AR-10000896,Office Supplies,Art,Prang Drawing Pencil Set
5040.9965357119345,72460.81964927072,61.15359110994691,5.220832743066841,0.2,17.685842781071297,CA-2017-129021,8/23/2017,8/18/2016,Standard Class,JM-15580,Patrick O'Brill,Consumer,United States,Los Angeles,Florida,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9"""
9236.373706382608,81438.27370056338,72.55569132785669,2.0,0.6299560524574128,-167.50279391938378,CA-2016-105291,9/26/2016,9/30/2016,Standard Class,LR-17035,Susan Pistek,Consumer,United States,San Luis Obispo,Texas,Central,OFF-AP-10001564,Office Supplies,Fasteners,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
1081.7734911945233,54667.79688404974,20.26463010782826,1.0432794840627426,0.0,2.866884693731534,CA-2016-149223,9/6/2016,9/2/2016,Same Day,SS-20590,Sonia Sunley,Consumer,United States,Saint Paul,Wisconsin,Central,OFF-AP-10000358,Office Supplies,Appliances,Colored Push Pins
2263.044954333168,2311.9753361410844,306.3713482232766,3.195664808331564,0.0,88.0903371389394,CA-2017-165841,3/9/2016,3/12/2016,Standard Class,PS-18760,Dean Braden,Consumer,United States,Andover,New Jersey,East,FUR-CH-10002647,Technology,Chairs,Jabra SPEAK 410
5032.966256494945,19087.872481672246,60.235020756583445,1.6402987670183358,0.11387160138535209,22.4698276079937,CA-2016-123120,11/6/2016,9/8/2016,Standard Class,CV-12295,Kelly Lampkin,Consumer,United States,Jacksonville,Florida,East,FUR-FU-10004748,Furniture,Paper,Embossed Ink Jet Note Cards
6506.88813007569,40560.100083990554,791.1779827303839,3.113607633031755,0.11631421200188533,197.45539061593217,CA-2015-158351,6/20/2015,11/5/2017,Second Class,TB-21175,Thomas Boland,Home Office,United States,Philadelphia,Kentucky,South,FUR-CH-10000454,Technology,Chairs,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset
7784.325761882257,46975.84620792711,67.42377639333543,3.703544681591443,0.40779538687269445,9.282970784917444,CA-2016-101336,11/13/2016,11/27/2015,Standard Class,CK-12760,Brenda Bowman,Corporate,United States,Fort Worth,Texas,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black"
6839.142485845691,87727.3592510636,379.07331117280614,2.6767990145004754,0.0,93.15805481375175,CA-2016-142615,11/20/2016,11/24/2016,Standard Class,AJ-10795,Brendan Murry,Corporate,United States,Montebello,Virginia,South,TEC-AC-10004803,Furniture,Chairs,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive
8620.945415174898,71439.23450598297,23.385536989694835,4.933528235516024,0.3807381267737261,-5.045910486714332,CA-2016-138583,11/7/2015,5/28/2016,Standard Class,DP-13390,Dennis Pardue,Consumer,United States,Houston,Pennsylvania,East,OFF-AR-10001860,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors
4490.761536407976,46861.78686837138,53.955510657973136,1.89901842641921,0.2169452426924212,-11.50216002248695,CA-2015-142937,10/12/2015,10/17/2015,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,Dallas,New York,Central,OFF-AR-10003582,Furniture,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
4665.465341102944,96222.23438222695,62.596280800337475,2.706295183579277,0.2,8.634296394281527,CA-2017-167150,12/10/2017,11/17/2015,Standard Class,KB-16585,Ben Peterman,Corporate,United States,San Diego,California,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins
1184.4622604243714,33259.59052468739,254.15510787337496,4.0,0.013999374558535373,12.395835334726296,CA-2015-119291,4/16/2017,4/18/2017,First Class,JO-15550,Jesus Ocampo,Corporate,United States,Chester,Alabama,East,OFF-SU-10000157,Office Supplies,Labels,Compact Automatic Electric Letter Opener
3751.1007463163182,36471.96902127273,150.38196939702027,8.950762574682056,0.05840862993155127,53.61768812677063,CA-2017-136364,11/27/2017,7/17/2017,Standard Class,MH-17455,Lindsay Williams,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo
4072.956512308877,88444.525534191,840.1853706819982,2.6210698183795893,0.17456036936287922,97.7888261093206,CA-2016-112669,2/18/2017,2/21/2017,Second Class,KT-16465,Kean Takahito,Corporate,United States,Los Angeles,California,West,FUR-CH-10004086,Office Supplies,Labels,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
1649.97289767733,74640.95779614808,24.987353285488883,2.4043765443423233,0.38695904639432854,-23.390701179088737,CA-2016-134936,1/4/2014,1/8/2014,Standard Class,PO-19195,Phillina Ober,Corporate,United States,Naperville,Illinois,West,OFF-ST-10002743,Office Supplies,Binders,SAFCO Boltless Steel Shelving
7119.644697755817,64513.202105753946,39.09030329221453,3.2609260475212967,0.2,-2.693084159203794,CA-2017-163265,2/16/2017,9/7/2016,Standard Class,DM-13525,Joy Smith,Consumer,United States,Decatur,Texas,Central,OFF-ST-10000642,Office Supplies,Paper,Xerox 202
6642.68226768554,42420.0,484.1668469527217,2.1835174350906015,0.0,158.7000263497769,CA-2015-119480,11/3/2016,11/8/2016,Standard Class,CC-12685,Arthur Prichep,Consumer,United States,Henderson,Kentucky,South,FUR-TA-10003392,Office Supplies,Art,Global Adaptabilities Conference Tables
8159.141300185263,57272.55516684402,628.0203541182134,3.7648554192327954,0.012929533546698324,-10.168002484955384,CA-2017-128944,6/19/2017,6/21/2017,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Seattle,Washington,West,OFF-PA-10001184,Office Supplies,Chairs,Xerox 1903
1027.5875543956085,13658.724225251175,362.2909184481065,5.36452000786471,0.035293843093202895,66.97250344182098,US-2015-153500,7/3/2015,4/15/2015,Standard Class,DG-13300,Sanjit Engle,Consumer,United States,Philadelphia,New York,East,OFF-AP-10004487,Furniture,Furnishings,Kensington 4 Outlet MasterPiece Compact Power Control Center
6518.230144649102,7537.110535166686,202.9106746601449,5.921654469640306,0.0,177.18074860399483,CA-2014-168368,5/21/2014,5/26/2014,Standard Class,GA-14725,Frank Gastineau,Home Office,United States,Columbia,Missouri,Central,OFF-BI-10004728,Office Supplies,Binders,GBC ProClick Punch Binding System
4671.006490816584,88567.74636892517,45.97350791232466,2.533225129245458,0.14884489731873252,11.192385649771795,CA-2014-138681,6/24/2017,6/26/2017,First Class,CT-11995,Kean Thornton,Consumer,United States,San Francisco,Arizona,West,TEC-AC-10003628,Office Supplies,Accessories,"Acco Banker's Clasps, 5 3/4""-Long"
2831.234551375377,34456.16934448409,21.892105156338697,2.7660307672168596,0.0,7.1612767724717665,US-2015-138093,12/10/2015,11/25/2017,Standard Class,BF-11005,Barry Franz,Corporate,United States,Baltimore,Maryland,West,OFF-AR-10003856,Office Supplies,Paper,Newell 344
1355.2538505304717,83807.85429908616,268.31844356818965,4.182113902878507,0.033414913523413706,32.57871776282499,CA-2015-148635,9/15/2015,9/15/2015,Same Day,MH-18025,Nat Gilpin,Consumer,United States,Coral Springs,Florida,West,FUR-FU-10002268,Furniture,Furnishings,"Sauder Forest Hills Library, Woodland Oak Finish"
6501.668826793391,81755.69965870456,94.1059060123089,5.280366788421441,0.2,4.865048924970665,US-2017-112347,9/1/2017,12/6/2017,Standard Class,BS-11380,Sung Shariari,Consumer,United States,Denver,Washington,West,OFF-BI-10003476,Furniture,Furnishings,Avery Metallic Poly Binders
2174.0758368957117,43671.68114088943,63.95894589333942,3.282109822904883,0.2,-3.2263143229473235,CA-2017-169439,9/9/2017,9/13/2017,Standard Class,TS-21160,Theresa Swint,Corporate,United States,Cleveland,Ohio,East,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack"
1440.0952710749286,57742.27626741778,44.61198681650907,4.046825126829672,0.021352905275141068,14.91046998573783,CA-2016-155488,2/25/2016,11/17/2016,Second Class,FM-14290,Bruce Degenhardt,Consumer,United States,Newark,Ohio,West,OFF-EN-10003134,Office Supplies,Envelopes,Boston 16801 Nautilus Battery Pencil Sharpener
5048.48380100915,80574.62425143864,278.1500714583613,2.0,0.2,33.840266311719034,US-2017-147886,5/5/2014,3/31/2017,Standard Class,DH-13075,Dave Hallsten,Corporate,United States,Freeport,Illinois,Central,TEC-MA-10004679,Office Supplies,Storage,Eldon Portable Mobile Manager
7351.733466073058,7925.331038727269,57.570625907776545,3.6055715219529385,0.0,5.226691229781744,CA-2014-138359,9/26/2015,4/6/2014,Standard Class,PF-19165,Katharine Harms,Corporate,United States,New York City,Massachusetts,East,OFF-ST-10000636,Technology,Accessories,Dell Slim USB Multimedia Keyboard
4867.140380948622,9038.749100911524,149.0433919615385,5.1005149480305265,0.0,51.88218688189206,CA-2016-158358,11/20/2017,11/22/2017,First Class,CD-11920,Eleni McCrary,Consumer,United States,New York City,New Hampshire,East,TEC-AC-10002567,Office Supplies,Paper,Xerox 1968
9238.125616177345,9130.056517020466,138.9093669244393,4.0,0.0,64.08425954325128,US-2017-127292,1/19/2017,1/23/2017,Standard Class,CC-12370,Raymond Messe,Consumer,United States,New York City,New York,East,OFF-PA-10000157,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock"
3882.353280608684,65342.98131419522,536.4340524780815,3.3870435938596026,0.2718077201970982,-13.73959774207512,CA-2015-130183,11/13/2015,11/17/2015,Standard Class,EM-13825,Patrick O'Brill,Consumer,United States,Houston,South Dakota,Central,FUR-BO-10001811,Furniture,Bookcases,Avery Printable Repositionable Plastic Tabs
5944.544412811527,63090.7033380418,22.509966939634996,4.49049502094285,0.5838680080743535,-0.10188564677856338,CA-2014-143903,10/22/2017,10/28/2017,Standard Class,ML-17395,Katherine Murray,Corporate,United States,Dallas,Texas,Central,OFF-EN-10003068,Office Supplies,Furnishings,#6 3/4 Gummed Flap White Envelopes
5922.606637848673,76396.49621697966,54.93208199788259,1.0720332309329166,0.41679398291090797,1.1472854584859076,CA-2016-144729,10/19/2015,10/25/2016,Standard Class,CS-11860,Joel Eaton,Consumer,United States,Dallas,California,West,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs
3596.125989022222,49175.35189248647,28.47012767692776,4.899718870971151,0.20123102616762278,6.803449047403768,CA-2017-169404,1/21/2017,4/14/2017,Standard Class,NC-18625,Noah Childs,Home Office,United States,York,Pennsylvania,Central,OFF-BI-10004492,Office Supplies,Binders,Avery Durable Binders
2586.615268880253,68402.39373216713,169.50294441658542,4.0,0.2,15.034006190978346,CA-2015-164882,10/31/2015,6/17/2015,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Redlands,Pennsylvania,East,FUR-CH-10004218,Office Supplies,Chairs,"Global Fabric Manager's Chair, Dark Gray"
1024.7420518147412,50483.74991039362,13.243794676637012,3.234589777188459,0.19476924536276977,5.708927826587843,CA-2014-140858,9/25/2017,9/29/2017,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Rochester,Minnesota,East,OFF-PA-10000304,Office Supplies,Binders,ACCOHIDE Binder by Acco
1556.9578898470695,18092.94150429139,122.26114831018823,5.959947654517093,0.11404891804004805,51.787256932627315,CA-2017-163510,12/25/2017,12/15/2014,Second Class,SM-20005,Sally Matthias,Consumer,United States,New York City,Kentucky,East,FUR-CH-10001146,Furniture,Binders,"Global Value Mid-Back Manager's Chair, Gray"
5126.907810494098,98070.6275817054,14.958504666339017,2.903255634816303,0.15613476640458637,0.950716289105333,CA-2016-105473,4/16/2016,12/13/2014,Second Class,BM-11785,Tim Brockman,Consumer,United States,Seattle,Washington,West,OFF-PA-10001569,Office Supplies,Supplies,Stiletto Hand Letter Openers
2907.0682865379113,23531.411405701965,617.9378803239025,7.448046221152822,0.10417313867390365,92.05179345889786,CA-2016-106530,5/8/2016,7/9/2017,Same Day,CL-12565,Frank Merwin,Home Office,United States,Cleveland,Massachusetts,East,OFF-ST-10002011,Office Supplies,Storage,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem"
9037.448779918266,62848.01963143726,275.6386296533467,6.842615033566315,0.2,28.937702700191593,CA-2017-152310,12/19/2014,8/19/2017,Standard Class,SG-20605,Dana Kaydos,Consumer,United States,Chicago,Washington,West,TEC-PH-10002538,Technology,Phones,RCA ViSYS 25425RE1 Corded phone
7588.810284813895,32643.242748222507,22.705911298587875,2.6717542397778278,0.0,8.684581860483902,CA-2015-149566,12/5/2015,12/10/2015,Standard Class,ML-17755,George Bell,Home Office,United States,Los Angeles,California,South,TEC-AC-10001266,Office Supplies,Labels,Avery 478
2560.3149934184876,92529.39436094173,720.2687310453094,4.518894415741343,0.12801112689726435,-21.361622040088136,CA-2014-150798,10/15/2017,12/3/2014,Second Class,FG-14260,Joe Kamberova,Home Office,United States,Columbus,Ohio,East,OFF-AR-10002818,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs
8587.125837294545,45961.1501818039,15.838799643961288,4.956883749923246,0.2,-10.352151460963912,CA-2016-120824,3/21/2014,6/16/2016,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Knoxville,Texas,South,OFF-AR-10003469,Furniture,Chairs,Global Highback Leather Tilter in Burgundy
7251.330727284421,34704.4852496412,227.83764781072662,3.8634781859051484,0.18897029858625736,20.814910387780444,CA-2016-113845,11/20/2016,3/21/2014,Standard Class,MH-17440,Frank Atkinson,Corporate,United States,Jackson,Florida,South,TEC-PH-10003357,Technology,Phones,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
3521.981132358088,29987.969877657564,281.5780638846901,1.208824029901865,0.00038918834760117706,144.08823034643663,CA-2017-152912,11/18/2017,11/23/2017,Standard Class,BM-11650,Art Ferguson,Consumer,United States,Columbia,Maryland,East,OFF-SU-10001225,Office Supplies,Supplies,Adjustable Depth Letter/Legal Cart
1842.3245372622769,52664.34687657669,29.590903673217465,2.0482788481143643,0.0,7.925317159733313,CA-2016-166674,4/1/2016,4/3/2016,First Class,TS-21610,Raymond Buch,Consumer,United States,San Francisco,California,West,OFF-PA-10001776,Office Supplies,Art,50 Colored Long Pencils
2581.904501702535,10015.922904500125,492.36094644200193,5.169354136586735,0.053127247151545376,57.33104301373961,CA-2014-148915,12/6/2015,11/5/2014,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,East,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset
6049.399705719915,73408.51592741611,11.903903041629153,3.9346758800592805,0.0,4.1748832338398145,CA-2017-162250,11/24/2017,1/27/2016,Same Day,PR-18880,Todd Boyes,Consumer,United States,San Francisco,New Jersey,East,OFF-PA-10002137,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
4717.398403145798,16900.164109945123,32.497273743288076,6.640261316107241,0.4575674055280224,11.194118831852283,US-2017-141558,11/2/2014,3/16/2017,Standard Class,RD-19720,Marc Harrigan,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002794,Office Supplies,Binders,Avery 499
6853.416716652675,96695.15717679393,40.29642601124482,3.0,0.08488306764575429,-1.0696022543693147,CA-2017-128965,4/17/2017,9/16/2016,Standard Class,PS-18760,Sarah Foster,Consumer,United States,Los Angeles,Washington,West,OFF-LA-10003720,Office Supplies,Labels,Avery 487
