Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3133.5161561148598,US-2017-109253,8/21/2017,8/22/2017,First Class,PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,93918.12157042956,West,OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",81.35354747925236,4.835652996181591,0.00923040328392918,19.79327222264899
1946.1918626842885,CA-2015-117961,11/26/2015,11/30/2015,Standard Class,GP-14740,Guy Phonely,Corporate,United States,Leominster,Massachusetts,-211.41820040721086,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,29.529500224216175,3.1117315934158594,-0.0015628205170770124,7.366387608371433
5504.843144073534,CA-2014-152443,5/21/2014,5/26/2014,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Lawrence,Massachusetts,3283.7643237895923,East,OFF-BI-10001071,Office Supplies,Binders,GBC ProClick Punch Binding System,486.65518833754317,7.044261218643295,0.007277747329089419,209.58232061481237
896.2368801305748,CA-2016-136133,8/18/2016,8/23/2016,Second Class,HW-14935,Helen Wasserman,Corporate,United States,New York City,New York,12877.5138537373,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,365.99870797793716,8.813268020695697,-0.0026253018191096022,112.36492360184232
2792.4466074504985,CA-2017-108322,4/30/2017,5/5/2017,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Pompano Beach,Florida,36185.50914053465,South,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,-11.529879061260287,3.0317913691639884,0.18983697903405902,3.6290406933407855
3830.9885689418384,CA-2017-136350,6/24/2017,6/26/2017,Second Class,GA-14515,George Ashbrook,Consumer,United States,New York City,New York,11667.409919724398,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",296.62713461245824,2.995240791133132,-0.007514259489648657,71.79953955136615
3781.244528437052,CA-2014-146528,7/25/2014,7/27/2014,Second Class,VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90150.06699829614,West,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,5.928472985983841,0.807432608147968,-0.010436258863215166,20.12589698527152
8327.73561516889,CA-2014-110555,4/11/2014,4/18/2014,Standard Class,MM-18055,Michelle Moray,Consumer,United States,Great Falls,Montana,60984.69755294665,West,TEC-PH-10000586,Technology,Phones,AT&T SB67148 SynJ,121.74136968349788,1.9172955940334182,0.2036166472383835,21.321647141397882
6397.846418728725,CA-2014-101147,12/2/2014,12/4/2014,First Class,MC-17575,Matt Collins,Consumer,United States,Chicago,Illinois,61702.19173217575,Central,OFF-AP-10004249,Office Supplies,Appliances,Staple holder,-7.133395726390354,1.0596133492503297,0.7940521282241161,-5.248788103520704
5005.671290517679,CA-2015-119102,5/23/2015,5/27/2015,Standard Class,KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2025.1756355522068,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,-2.608914859985667,2.9932093996245324,-0.008992934192065032,14.83641307661079
6662.478284740794,CA-2015-141754,12/20/2015,12/25/2015,Standard Class,EM-14200,Evan Minnotte,Home Office,United States,Miami,Florida,34638.95718249714,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,-2.0881701011846427,2.011940232448931,0.20122798500833194,0.8243961068478574
6889.002472564463,US-2017-162670,12/23/2017,12/28/2017,Second Class,MF-18250,Monica Federle,Corporate,United States,Little Rock,Arkansas,75886.44775694421,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",517.0238133238965,3.1032691490555093,-0.0004498303108148011,144.27086321948528
5003.1812874154475,CA-2014-120278,11/7/2014,11/12/2014,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,52693.201733242655,Central,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,226.4076423898917,5.752079724961318,0.0100601659207284,81.82131334135225
537.3887914421337,CA-2016-126613,7/10/2016,7/16/2016,Standard Class,AA-10375,Allen Armold,Consumer,United States,Mesa,Arizona,83617.88286479554,West,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,2.5434059719188866,1.9341731305863263,0.21313562975090308,-11.635269083881482
9298.378970881235,CA-2017-156622,11/23/2017,11/26/2017,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75496.8685681343,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,43.98509853622806,1.993479068264962,0.21539348377458323,16.48433583383933
9849.903434662547,CA-2015-116638,1/28/2015,1/31/2015,Second Class,JH-15985,Joseph Holt,Consumer,United States,Concord,North Carolina,27727.094403573694,South,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4270.446186344108,13.059570888225926,0.3996250585608415,-1862.8838944137879
3732.500710920631,CA-2014-140039,9/13/2014,9/17/2014,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,84331.0705156771,West,OFF-ST-10001034,Office Supplies,Storage,Eldon File Chest Portable File,52.12151831696901,4.880968418482725,0.20850810522966828,-12.989263722207708
2688.1021010081586,CA-2017-123638,6/27/2017,7/4/2017,Standard Class,MA-17995,Michelle Arnett,Home Office,United States,Watertown,New York,14756.835130011801,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",182.6547344566021,3.010517086841824,0.1041104401874169,35.99772702492831
6867.905737968118,CA-2017-139787,9/19/2017,9/23/2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,26818.060583480034,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,42.24052731915168,4.862876082186758,0.010954745711939272,4.353240534477081
6160.062934915341,CA-2017-144848,4/4/2017,4/5/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,New York City,New York,11190.65957326226,East,TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone,-78.10101001637236,0.9385720094919686,-0.019485818800777974,17.593795756890582
8356.106809362991,CA-2015-158701,1/5/2015,1/10/2015,Standard Class,JL-15175,James Lanier,Home Office,United States,San Francisco,California,92948.29931093419,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,89.83195099795545,5.905369798380332,0.00029388533340175187,12.082812797382553
7433.836987344681,US-2014-164763,3/17/2014,3/21/2014,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,40914.78210893914,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",-17.103642670770395,1.980505568188489,-0.007140793422718354,-23.88650969166305
4598.079570725071,US-2017-125717,9/28/2017,10/1/2017,First Class,DS-13030,Darrin Sayre,Home Office,United States,Aurora,Colorado,80217.65694141596,West,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",160.8309176298867,1.9467840738199937,0.20631191531724768,-44.85262221231588
1996.0356095614459,CA-2015-109197,12/31/2015,1/4/2016,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,61239.302262145146,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,551.1065034662323,1.9825033059617574,0.2045681719603102,148.8074508957244
6254.067557455194,CA-2014-155796,11/11/2014,11/15/2014,Second Class,TS-21430,Tom Stivers,Corporate,United States,Reading,Pennsylvania,19275.166070388663,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",499.0678126685214,3.9890501365528364,0.5155085262118909,-262.15649468321317
7809.04676011568,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,21518.77469520673,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,413.4164042946769,2.064599254865889,-0.01648135720963208,71.93806536713318
5803.035461861308,US-2017-147886,3/28/2017,3/31/2017,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,92015.1683262401,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,876.280072705746,6.846994243242477,-0.012869308630732027,-8.689228584667063
2199.1436187700315,CA-2017-162481,9/25/2017,9/29/2017,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,57804.91182411943,Central,OFF-BI-10002976,Office Supplies,Binders,ACCOHIDE Binder by Acco,46.26160898069332,1.919879578069662,0.009424062415850106,8.23247966928838
5462.31644601337,US-2017-162558,10/2/2017,10/5/2017,First Class,Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,36853.63547594039,South,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,29.4473622782317,1.0412145009045273,0.20442481168303797,17.49873841931011
5198.774117577741,CA-2016-103982,3/3/2016,3/8/2016,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,79986.72914568831,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3954.327371865639,3.1605630414805392,0.19908614947340625,-779.9536852943944
2035.0604718236611,CA-2017-155460,4/13/2017,4/15/2017,First Class,RW-19630,Rob Williams,Corporate,United States,Seattle,Washington,96864.37009714585,West,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,851.89453556829,4.918088695608968,0.19986997651611685,300.18101326414546
7545.237445153534,CA-2014-167199,1/6/2014,1/10/2014,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,40854.03356879278,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4,446.26351298056824,2.1752856004970025,0.004450129850999869,103.83601350550589
4873.015061964991,CA-2017-143567,11/2/2017,11/5/2017,Second Class,TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,38625.834027869634,South,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,2248.8034487079367,9.080135254291122,-0.02428372338137874,516.0156707987517
4679.380218871646,CA-2016-134691,11/14/2016,11/18/2016,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Houston,Texas,77447.39352867588,Central,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,37.31754647087975,1.8126596491751088,0.8092694901832376,-7.29327927473468
615.8023313395738,CA-2015-146563,8/24/2015,8/28/2015,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,77987.81264029817,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,673.4954108285815,13.961904371652597,0.1966145445262888,-130.84173495510336
7343.168003601104,CA-2014-158281,9/2/2014,9/7/2014,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston,Texas,77872.96600579603,Central,TEC-MA-10002210,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,582.8707656243137,2.9258976568017014,0.40015855370920383,-136.43299525046226
623.5461232710386,CA-2017-104745,5/29/2017,6/4/2017,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,75415.82567871356,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,48.60286707426068,4.902112697988611,0.21637820598492585,17.71248106556559
71.99504930562121,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,78113.44113639469,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",7.196738532269848,2.83027234909447,0.184917505772336,1.6530824470590697
8465.31713599599,CA-2016-130400,3/8/2016,3/12/2016,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75531.99399518584,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",-19.99507612631863,4.833739141285498,0.208980008210461,4.878133270849531
1014.5711635422985,CA-2017-117212,2/26/2017,2/28/2017,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90950.3065284737,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,903.097474360178,8.228927857276418,0.19156600184348574,36.43415606176012
8655.470978287458,CA-2017-147767,12/2/2017,12/2/2017,Same Day,SV-20935,Susan Vittorini,Consumer,United States,Peoria,Arizona,86408.43512103283,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,71.73896549100947,6.098069190997874,0.7098609433850485,-53.877553323544674
9743.359881748416,CA-2017-169999,6/19/2017,6/26/2017,Standard Class,JS-15685,Jim Sink,Corporate,United States,New York City,New York,8211.132144244737,East,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,133.98081256618462,2.077636093764778,-0.012434379807097362,6.668936288958213
3258.4910530161246,CA-2014-153969,9/21/2014,9/25/2014,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,91273.63962386255,West,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,238.36692562687585,1.8384853765969185,0.19622684668014434,30.47486899966009
2947.1735938173256,CA-2017-116855,12/17/2017,12/21/2017,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Chesapeake,Virginia,23468.860078330075,South,FUR-CH-10003846,Furniture,Chairs,Hon Valutask Swivel Chairs,533.5016286303917,4.814271648851283,0.0071408523986606015,58.464059760436555
5346.255819637775,US-2017-110989,11/3/2017,11/5/2017,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98226.40803125924,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,28.77089558495762,3.015999067228618,0.00993144136391799,38.88605396906854
9698.964398973882,CA-2016-107104,11/26/2016,11/30/2016,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Los Angeles,California,87684.87188311336,West,OFF-AR-10004269,Office Supplies,Art,Newell 31,30.415279282918345,9.065678677469586,-0.022822278430700234,13.312633015690682
4838.784908666594,CA-2016-120005,3/3/2016,3/3/2016,Same Day,TS-21160,Theresa Swint,Corporate,United States,San Francisco,California,90149.25257994869,West,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",33.35589458016455,2.7827549508620724,0.005766597681274447,43.20003605921181
8295.436309490458,US-2015-115238,4/30/2015,5/4/2015,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lawrence,Massachusetts,-1412.2086294718415,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",-25.10971930492158,0.9818159877702697,-0.003918594095047161,4.631394298068926
4731.805371740335,CA-2014-112851,9/17/2014,9/21/2014,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,93172.7857988453,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",195.18996108668875,2.8187682874027984,0.01750332737989333,80.30116982457065
1945.4011446630652,CA-2017-144862,12/1/2017,12/5/2017,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,Pennsylvania,21001.028129024195,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,83.71002999429177,4.958428105252796,0.2068882053720831,27.23961348551814
593.7943673604353,CA-2014-131450,8/8/2014,8/15/2014,Standard Class,LR-16915,Lena Radford,Consumer,United States,San Diego,California,94402.43742194313,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,360.4072906971669,7.932886572661003,-0.009390870238667004,79.14873756268571
5972.579912846886,CA-2016-117408,8/31/2016,9/6/2016,Standard Class,TP-21130,Theone Pippenger,Consumer,United States,Waco,Texas,78188.06199846811,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,-40.28205851128375,1.930488905419699,0.19424056273573564,2.943993442995582
7642.298587602047,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Keith Herrera,Consumer,United States,Arlington,Virginia,22853.342802508258,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,491.0817698716917,3.207642466549392,0.007766430239284051,145.25540736836413
2896.5537125719993,CA-2017-164329,1/30/2017,1/30/2017,Same Day,MM-17920,Michael Moore,Consumer,United States,San Francisco,California,90428.23067888698,West,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,227.66828930550756,2.109641402356626,-0.006739783460388608,22.02454222337265
315.52000425379543,CA-2016-142545,10/28/2016,11/3/2016,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,6494.028569615053,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,47.50512021377475,3.1386346731762234,-0.008384015440804814,35.381759190986706
6989.548535078483,CA-2015-110765,10/16/2015,10/20/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,New York City,New York,12573.830564662965,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,802.9018923503043,3.291404523015615,0.013764405939077398,221.2618283553437
1903.3627144674356,US-2017-158512,1/12/2017,1/17/2017,Second Class,DA-13450,Dianna Arnett,Home Office,United States,Washington,District of Columbia,21994.91010489073,East,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,67.51575924856131,5.889035425142326,-0.01285795542422311,3.239611148577227
6223.873566438342,CA-2017-140627,12/23/2017,12/27/2017,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Hendersonville,Tennessee,37089.29558506627,South,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,248.05730984389993,3.0453887064120493,0.20478358438693323,-44.610971881220436
2643.950493578689,CA-2017-108553,4/23/2017,4/29/2017,Standard Class,SK-19990,Sally Knutson,Consumer,United States,New York City,New York,8088.969429176976,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,71.92336853260854,2.0830612455504176,0.001578976470070664,36.993200771756584
6343.697590220289,CA-2014-149594,9/15/2014,9/19/2014,Standard Class,MF-18250,Monica Federle,Corporate,United States,Philadelphia,Pennsylvania,18511.72096988873,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",43.902900686143305,4.028920482121989,0.20799002191600377,8.979890551328506
-3.619712360438349,CA-2014-146703,10/20/2014,10/25/2014,Second Class,PO-18865,Patrick O'Donnell,Consumer,United States,Westland,Michigan,48312.05149467877,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",180.58653206818377,4.076090210262423,-0.004617990061243744,15.538124915676104
2382.7821022404546,CA-2015-123232,12/14/2015,12/16/2015,Second Class,DJ-13630,Doug Jacobs,Consumer,United States,Portland,Oregon,96783.67371987137,West,TEC-PH-10001051,Technology,Phones,HTC One,346.49255341481125,3.745988526691035,0.18083347639160915,30.834407400538534
9607.249174508637,CA-2015-113131,9/24/2015,9/24/2015,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43536.367861899475,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,18.741860243616195,2.034478091794605,0.1910738743649421,23.909947211103894
962.8503668141981,CA-2015-105970,3/2/2015,3/7/2015,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,Richmond,Indiana,48557.678826623276,Central,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,112.19249033805018,5.911203587298696,-0.003424640200927425,57.82083743972087
3753.109473104984,CA-2016-108616,9/29/2016,10/3/2016,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,35318.22671720397,South,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,237.95011721477428,3.0387535009707936,0.0005383178789313753,85.31194700440028
3039.43641429564,CA-2014-164224,5/18/2014,5/20/2014,Second Class,TT-21070,Ted Trevino,Consumer,United States,Akron,Ohio,46483.68971685409,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,138.43339439118967,2.923116179273262,0.19603176656400922,12.229380983760473
5982.919909575317,CA-2017-108000,1/12/2017,1/16/2017,Standard Class,LS-16945,Linda Southworth,Corporate,United States,San Francisco,California,96854.40413011832,West,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,72.32128720419621,0.9245738480902695,0.009967345546440104,11.98450901047361
2046.538086675122,CA-2017-157987,9/2/2017,9/6/2017,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,New York,11363.596982840267,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,-34.58611316604795,1.939687848099552,0.0029368185570229307,-2.591906445762288
9130.88900892797,CA-2014-123400,2/2/2014,2/9/2014,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33068.93692085167,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,127.13754337294418,4.868343373611169,0.2002676147336579,-0.5218318367100849
8288.014422091832,CA-2017-133620,11/13/2017,11/18/2017,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,11680.796026050286,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",-8.879312801636377,0.869465907201925,0.013757778823652832,-12.864975132333718
7468.0164248618485,CA-2016-101791,5/27/2016,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60918.56546537704,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1313.3863801769176,8.997089891477886,0.2129179163087983,99.4730188047792
2220.136739536659,US-2014-148838,3/17/2014,3/21/2014,Standard Class,CP-12340,Christine Phan,Corporate,United States,New York City,New York,9247.56764153814,East,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1115.3572205816897,4.119730996301496,0.40719868767854345,-552.0930294542055
4635.700420305638,US-2014-121734,4/11/2014,4/16/2014,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Lewiston,Idaho,81226.1071110992,West,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,-16.230581297766157,1.1532810314593909,0.21914461291106888,-11.224667524114984
1647.8926462854824,CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Los Angeles,California,90270.5122640775,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,214.67748433447014,2.0118510462731507,0.18773639371262746,-0.2925222697240777
5498.365617446705,CA-2014-146591,1/19/2014,1/20/2014,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,87489.67750655611,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",46.830507881687495,10.155072084122779,0.6962209161939794,-26.22437263821987
6455.092550588614,CA-2016-132479,9/24/2016,9/26/2016,First Class,MK-17905,Michael Kennedy,Corporate,United States,Rockford,Illinois,59482.19886296963,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,422.7671974839664,7.0951307270494075,0.8078306013570861,-731.8730828694027
8581.006251689487,CA-2016-134110,11/17/2016,11/18/2016,First Class,BG-11035,Barry Gonzalez,Consumer,United States,The Colony,Texas,75985.9745750075,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",4.093621455945472,3.9999137318116396,0.20422804136464834,9.814275980553536
1016.7656436170319,CA-2014-140858,6/28/2014,7/2/2014,Standard Class,CA-12775,Cynthia Arntzen,Consumer,United States,Philadelphia,Pennsylvania,18799.77667501727,East,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,49.19130537376002,7.963205863716287,0.19232944332198282,37.473243717066985
